Symbol,Dzien,Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,nie,nie
2690.N,D,20110908,111.13,111.13,111.13,111.13,0,0
2690.N,D,20110909,108.72,108.72,108.72,108.72,0,0
2690.N,D,20110912,108.83,108.83,108.83,108.83,0,0
2690.N,D,20110913,109.82,109.82,109.82,109.82,0,0
2690.N,D,20110914,110.9,110.9,110.9,110.9,0,0
2690.N,D,20110915,112.65,112.65,112.65,112.65,0,0
2690.N,D,20110916,112.54,112.54,112.54,112.54,0,0
2690.N,D,20110919,111.04,111.04,111.04,111.04,0,0
2690.N,D,20110920,110.77,110.77,110.77,110.77,0,0
2690.N,D,20110921,108.27,108.27,108.27,108.27,0,0
2690.N,D,20110922,105.38,105.38,105.38,105.38,0,0
2690.N,D,20110923,105.76,105.76,105.76,105.76,0,0
2690.N,D,20110926,107.53,107.53,107.53,107.53,0,0
2690.N,D,20110927,109.12,109.12,109.12,109.12,0,0
2690.N,D,20110928,106.83,106.83,106.83,106.83,0,0
2690.N,D,20110929,107.82,107.82,107.82,107.82,0,0
2690.N,D,20110930,105.97,105.97,105.97,105.97,0,0
2690.N,D,20111003,103.27,103.27,103.27,103.27,0,0
2690.N,D,20111004,105.52,105.52,105.52,105.52,0,0
2690.N,D,20111005,106.81,106.81,106.81,106.81,0,0
2690.N,D,20111006,108.64,108.64,108.64,108.64,0,0
2690.N,D,20111007,107.68,107.68,107.68,107.68,0,0
2690.N,D,20111010,110.51,110.51,110.51,110.51,0,0
2690.N,D,20111011,110.77,110.77,110.77,110.77,0,0
2690.N,D,20111012,111.81,111.81,111.81,111.81,0,0
2690.N,D,20111013,111.8,111.8,111.8,111.8,0,0
2690.N,D,20111014,112.89,112.89,112.89,112.89,0,0
2690.N,D,20111017,110.77,110.77,110.77,110.77,0,0
2690.N,D,20111018,112.83,112.83,112.83,112.83,0,0
2690.N,D,20111019,111.81,111.81,111.81,111.81,0,0
2690.N,D,20111020,112.68,112.68,112.68,112.68,0,0
2690.N,D,20111021,114.35,114.35,114.35,114.35,0,0
2690.N,D,20111024,115.83,115.83,115.83,115.83,0,0
2690.N,D,20111025,113.35,113.35,113.35,113.35,0,0
2690.N,D,20111026,114.55,114.55,114.55,114.55,0,0
2690.N,D,20111027,117.91,117.91,117.91,117.91,0,0
2690.N,D,20111028,117.88,117.88,117.88,117.88,0,0
2690.N,D,20111031,115.37,115.37,115.37,115.37,0,0
2690.N,D,20111102,113.12,113.12,113.12,113.12,0,0
2690.N,D,20111103,115.46,115.46,115.46,115.46,0,0
2690.N,D,20111104,114.81,114.81,114.81,114.81,0,0
2690.N,D,20111107,115.57,115.57,115.57,115.57,0,0
2690.N,D,20111108,116.63,116.63,116.63,116.63,0,0
2690.N,D,20111109,113.14,113.14,113.14,113.14,0,0
2690.N,D,20111110,114.08,114.08,114.08,114.08,0,0
2690.N,D,20111114,114.86,114.86,114.86,114.86,0,0
2690.N,D,20111115,115.43,115.43,115.43,115.43,0,0
2690.N,D,20111116,114.17,114.17,114.17,114.17,0,0
2690.N,D,20111117,112.78,112.78,112.78,112.78,0,0
2690.N,D,20111118,112.84,112.84,112.84,112.84,0,0
2690.N,D,20111121,110.79,110.79,110.79,110.79,0,0
2690.N,D,20111122,109.52,109.52,109.52,109.52,0,0
2690.N,D,20111123,107.35,107.35,107.35,107.35,0,0
2690.N,D,20111124,107.35,107.35,107.35,107.35,0,0
2690.N,D,20111125,106.66,106.66,106.66,106.66,0,0
2690.N,D,20111128,109.61,109.61,109.61,109.61,0,0
2690.N,D,20111129,109.58,109.58,109.58,109.58,0,0
2690.N,D,20111130,113.38,113.38,113.38,113.38,0,0
2690.N,D,20111201,113.16,113.16,113.16,113.16,0,0
2690.N,D,20111202,112.73,112.73,112.73,112.73,0,0
2690.N,D,20111205,114.13,114.13,114.13,114.13,0,0
2690.N,D,20111206,114.72,114.72,114.72,114.72,0,0
2690.N,D,20111207,114.82,114.82,114.82,114.82,0,0
2690.N,D,20111208,112.47,112.47,112.47,112.47,0,0
2690.N,D,20111209,113.88,113.88,113.88,113.88,0,0
2690.N,D,20111212,112.72,112.72,112.72,112.72,0,0
2690.N,D,20111213,111.65,111.65,111.65,111.65,0,0
2690.N,D,20111214,110.84,110.84,110.84,110.84,0,0
2690.N,D,20111215,111.65,111.65,111.65,111.65,0,0
2690.N,D,20111216,112.21,112.21,112.21,112.21,0,0
2690.N,D,20111219,110.98,110.98,110.98,110.98,0,0
2690.N,D,20111220,113.46,113.46,113.46,113.46,0,0
2690.N,D,20111221,114.03,114.03,114.03,114.03,0,0
2690.N,D,20111222,114.98,114.98,114.98,114.98,0,0
2690.N,D,20111223,115.97,115.97,115.97,115.97,0,0
2690.N,D,20111227,115.8,115.8,115.8,115.8,0,0
2690.N,D,20111228,114.43,114.43,114.43,114.43,0,0
2690.N,D,20111229,115.32,115.32,115.32,115.32,0,0
2690.N,D,20111230,115.41,115.41,115.41,115.41,0,0
2690.N,D,20120102,115.39,115.39,115.39,115.39,0,0
2690.N,D,20120103,117.18,117.18,117.18,117.18,0,0
2690.N,D,20120104,117.09,117.09,117.09,117.09,0,0
2690.N,D,20120105,117.04,117.04,117.04,117.04,0,0
2690.N,D,20120109,117.31,117.31,117.31,117.31,0,0
2690.N,D,20120110,118.46,118.46,118.46,118.46,0,0
2690.N,D,20120111,118.41,118.41,118.41,118.41,0,0
2690.N,D,20120112,118.43,118.43,118.43,118.43,0,0
2690.N,D,20120113,117.35,117.35,117.35,117.35,0,0
2690.N,D,20120116,117.34,117.34,117.34,117.34,0,0
2690.N,D,20120117,117.86,117.86,117.86,117.86,0,0
2690.N,D,20120118,118.85,118.85,118.85,118.85,0,0
2690.N,D,20120119,119.82,119.82,119.82,119.82,0,0
2690.N,D,20120120,119.85,119.85,119.85,119.85,0,0
2690.N,D,20120123,120.41,120.41,120.41,120.41,0,0
2690.N,D,20120124,120.28,120.28,120.28,120.28,0,0
2690.N,D,20120125,120.87,120.87,120.87,120.87,0,0
2690.N,D,20120126,120.71,120.71,120.71,120.71,0,0
2690.N,D,20120127,120.68,120.68,120.68,120.68,0,0
2690.N,D,20120130,120.06,120.06,120.06,120.06,0,0
2690.N,D,20120131,119.8,119.8,119.8,119.8,0,0
2690.N,D,20120201,121.4,121.4,121.4,121.4,0,0
2690.N,D,20120202,121.65,121.65,121.65,121.65,0,0
2690.N,D,20120203,123.08,123.08,123.08,123.08,0,0
2690.N,D,20120206,123.21,123.21,123.21,123.21,0,0
2690.N,D,20120207,123,123,123,123,0,0
2690.N,D,20120208,123.33,123.33,123.33,123.33,0,0
2690.N,D,20120209,123.54,123.54,123.54,123.54,0,0
2690.N,D,20120210,122.17,122.17,122.17,122.17,0,0
2690.N,D,20120213,122.36,122.36,122.36,122.36,0,0
2690.N,D,20120214,122.07,122.07,122.07,122.07,0,0
2690.N,D,20120215,122.26,122.26,122.26,122.26,0,0
2690.N,D,20120216,123.79,123.79,123.79,123.79,0,0
2690.N,D,20120217,124.12,124.12,124.12,124.12,0,0
2690.N,D,20120220,124.1,124.1,124.1,124.1,0,0
2690.N,D,20120221,123.88,123.88,123.88,123.88,0,0
2690.N,D,20120222,123.35,123.35,123.35,123.35,0,0
2690.N,D,20120223,123.84,123.84,123.84,123.84,0,0
2690.N,D,20120224,123.74,123.74,123.74,123.74,0,0
2690.N,D,20120227,123.75,123.75,123.75,123.75,0,0
2690.N,D,20120228,123.69,123.69,123.69,123.69,0,0
2690.N,D,20120229,122.96,122.96,122.96,122.96,0,0
2690.N,D,20120301,123.12,123.12,123.12,123.12,0,0
2690.N,D,20120302,122.7,122.7,122.7,122.7,0,0
2690.N,D,20120305,122.17,122.17,122.17,122.17,0,0
2690.N,D,20120306,120.37,120.37,120.37,120.37,0,0
2690.N,D,20120307,120.93,120.93,120.93,120.93,0,0
2690.N,D,20120308,122.07,122.07,122.07,122.07,0,0
2690.N,D,20120312,122.69,122.69,122.69,122.69,0,0
2690.N,D,20120313,124.23,124.23,124.23,124.23,0,0
2690.N,D,20120314,123.6,123.6,123.6,123.6,0,0
2690.N,D,20120315,124.45,124.45,124.45,124.45,0,0
2690.N,D,20120316,125.01,125.01,125.01,125.01,0,0
2690.N,D,20120319,125.31,125.31,125.31,125.31,0,0
2690.N,D,20120320,124.62,124.62,124.62,124.62,0,0
2690.N,D,20120321,124.46,124.46,124.46,124.46,0,0
2690.N,D,20120322,123.63,123.63,123.63,123.63,0,0
2690.N,D,20120323,124.27,124.27,124.27,124.27,0,0
2690.N,D,20120326,125.48,125.48,125.48,125.48,0,0
2690.N,D,20120327,125.25,125.25,125.25,125.25,0,0
2690.N,D,20120328,124.65,124.65,124.65,124.65,0,0
2690.N,D,20120329,124.35,124.35,124.35,124.35,0,0
2690.N,D,20120330,124.69,124.69,124.69,124.69,0,0
2690.N,D,20120402,126.12,126.12,126.12,126.12,0,0
2690.N,D,20120403,125.06,125.06,125.06,125.06,0,0
2690.N,D,20120404,124.08,124.08,124.08,124.08,0,0
2690.N,D,20120405,123.64,123.64,123.64,123.64,0,0
2690.N,D,20120410,121.29,121.29,121.29,121.29,0,0
2690.N,D,20120411,122.21,122.21,122.21,122.21,0,0
2690.N,D,20120412,123.68,123.68,123.68,123.68,0,0
2690.N,D,20120413,122.52,122.52,122.52,122.52,0,0
2690.N,D,20120416,122.53,122.53,122.53,122.53,0,0
2690.N,D,20120417,123.74,123.74,123.74,123.74,0,0
2690.N,D,20120418,123.22,123.22,123.22,123.22,0,0
2690.N,D,20120419,122.94,122.94,122.94,122.94,0,0
2690.N,D,20120420,123.07,123.07,123.07,123.07,0,0
2690.N,D,20120423,121.95,121.95,121.95,121.95,0,0
2690.N,D,20120424,122.37,122.37,122.37,122.37,0,0
2690.N,D,20120425,123.27,123.27,123.27,123.27,0,0
2690.N,D,20120426,124.31,124.31,124.31,124.31,0,0
2690.N,D,20120427,124.41,124.41,124.41,124.41,0,0
2690.N,D,20120430,124.26,124.26,124.26,124.26,0,0
2690.N,D,20120502,123.78,123.78,123.78,123.78,0,0
2690.N,D,20120504,121.72,121.72,121.72,121.72,0,0
2690.N,D,20120507,121.88,121.88,121.88,121.88,0,0
2690.N,D,20120508,121.33,121.33,121.33,121.33,0,0
2690.N,D,20120509,120.97,120.97,120.97,120.97,0,0
2690.N,D,20120510,121.55,121.55,121.55,121.55,0,0
2690.N,D,20120511,120.97,120.97,120.97,120.97,0,0
2690.N,D,20120514,120.23,120.23,120.23,120.23,0,0
2690.N,D,20120515,119.35,119.35,119.35,119.35,0,0
2690.N,D,20120516,119.14,119.14,119.14,119.14,0,0
2690.N,D,20120517,118.13,118.13,118.13,118.13,0,0
2690.N,D,20120518,117.39,117.39,117.39,117.39,0,0
2690.N,D,20120521,118.22,118.22,118.22,118.22,0,0
2690.N,D,20120522,118.04,118.04,118.04,118.04,0,0
2690.N,D,20120523,117.55,117.55,117.55,117.55,0,0
2690.N,D,20120524,118.01,118.01,118.01,118.01,0,0
2690.N,D,20120525,118.31,118.31,118.31,118.31,0,0
2690.N,D,20120528,118.3,118.3,118.3,118.3,0,0
2690.N,D,20120529,119.25,119.25,119.25,119.25,0,0
2690.N,D,20120530,117.68,117.68,117.68,117.68,0,0
2690.N,D,20120531,117.6,117.6,117.6,117.6,0,0
2690.N,D,20120601,115.67,115.67,115.67,115.67,0,0
2690.N,D,20120604,115.81,115.81,115.81,115.81,0,0
2690.N,D,20120605,116.31,116.31,116.31,116.31,0,0
2690.N,D,20120606,118.18,118.18,118.18,118.18,0,0
2690.N,D,20120608,118.5,118.5,118.5,118.5,0,0
2690.N,D,20120611,117.39,117.39,117.39,117.39,0,0
2690.N,D,20120612,118.2,118.2,118.2,118.2,0,0
2690.N,D,20120613,117.75,117.75,117.75,117.75,0,0
2690.N,D,20120614,118.49,118.49,118.49,118.49,0,0
2690.N,D,20120615,119.08,119.08,119.08,119.08,0,0
2690.N,D,20120618,118.99,118.99,118.99,118.99,0,0
2690.N,D,20120619,119.77,119.77,119.77,119.77,0,0
2690.N,D,20120620,119.56,119.56,119.56,119.56,0,0
2690.N,D,20120621,117.69,117.69,117.69,117.69,0,0
2690.N,D,20120622,118.19,118.19,118.19,118.19,0,0
2690.N,D,20120625,116.87,116.87,116.87,116.87,0,0
2690.N,D,20120626,116.97,116.97,116.97,116.97,0,0
2690.N,D,20120627,118.25,118.25,118.25,118.25,0,0
2690.N,D,20120628,118.43,118.43,118.43,118.43,0,0
2690.N,D,20120629,120.72,120.72,120.72,120.72,0,0
2690.N,D,20120702,121.12,121.12,121.12,121.12,0,0
2690.N,D,20120703,122.07,122.07,122.07,122.07,0,0
2690.N,D,20120704,122.07,122.07,122.07,122.07,0,0
2690.N,D,20120705,121.63,121.63,121.63,121.63,0,0
2690.N,D,20120706,120.68,120.68,120.68,120.68,0,0
2690.N,D,20120709,120.31,120.31,120.31,120.31,0,0
2690.N,D,20120710,119.73,119.73,119.73,119.73,0,0
2690.N,D,20120711,120.09,120.09,120.09,120.09,0,0
2690.N,D,20120712,119.27,119.27,119.27,119.27,0,0
2690.N,D,20120713,120.34,120.34,120.34,120.34,0,0
2690.N,D,20120716,119.96,119.96,119.96,119.96,0,0
2690.N,D,20120717,120.74,120.74,120.74,120.74,0,0
2690.N,D,20120718,121.27,121.27,121.27,121.27,0,0
2690.N,D,20120719,121.55,121.55,121.55,121.55,0,0
2690.N,D,20120720,120.47,120.47,120.47,120.47,0,0
2690.N,D,20120723,119.26,119.26,119.26,119.26,0,0
2690.N,D,20120724,118.34,118.34,118.34,118.34,0,0
2690.N,D,20120725,118.46,118.46,118.46,118.46,0,0
2690.N,D,20120726,119.4,119.4,119.4,119.4,0,0
2690.N,D,20120727,121.28,121.28,121.28,121.28,0,0
2690.N,D,20120730,121.17,121.17,121.17,121.17,0,0
2690.N,D,20120731,121.16,121.16,121.16,121.16,0,0
2690.N,D,20120801,120.69,120.69,120.69,120.69,0,0
2690.N,D,20120802,119.6,119.6,119.6,119.6,0,0
2690.N,D,20120803,121.46,121.46,121.46,121.46,0,0
2690.N,D,20120806,122.12,122.12,122.12,122.12,0,0
2690.N,D,20120807,122.92,122.92,122.92,122.92,0,0
2690.N,D,20120808,123.86,123.86,123.86,123.86,0,0
2690.N,D,20120809,124.13,124.13,124.13,124.13,0,0
2690.N,D,20120810,124.51,124.51,124.51,124.51,0,0
2690.N,D,20120813,124.2,124.2,124.2,124.2,0,0
2690.N,D,20120816,125.04,125.04,125.04,125.04,0,0
2690.N,D,20120817,125.37,125.37,125.37,125.37,0,0
2690.N,D,20120820,125.6,125.6,125.6,125.6,0,0
2690.N,D,20120821,125.2,125.2,125.2,125.2,0,0
2690.N,D,20120822,124.62,124.62,124.62,124.62,0,0
2690.N,D,20120823,123.47,123.47,123.47,123.47,0,0
2690.N,D,20120824,123.92,123.92,123.92,123.92,0,0
2690.N,D,20120827,123.69,123.69,123.69,123.69,0,0
2690.N,D,20120828,123.95,123.95,123.95,123.95,0,0
2690.N,D,20120829,124.01,124.01,124.01,124.01,0,0
2690.N,D,20120830,123.53,123.53,123.53,123.53,0,0
2690.N,D,20120831,124.15,124.15,124.15,124.15,0,0
2690.N,D,20120903,124.13,124.13,124.13,124.13,0,0
2690.N,D,20120904,124.16,124.16,124.16,124.16,0,0
2690.N,D,20120905,124.23,124.23,124.23,124.23,0,0
2690.N,D,20120906,125.96,125.96,125.96,125.96,0,0
2690.N,D,20120907,126.43,126.43,126.43,126.43,0,0
2690.N,D,20120910,126.25,126.25,126.25,126.25,0,0
2690.N,D,20120911,126.76,126.76,126.76,126.76,0,0
2690.N,D,20120912,126.75,126.75,126.75,126.75,0,0
2690.N,D,20120913,128.29,128.29,128.29,128.29,0,0
2690.N,D,20120914,128.91,128.91,128.91,128.91,0,0
2690.N,D,20120917,128.49,128.49,128.49,128.49,0,0
2690.N,D,20120918,128.52,128.52,128.52,128.52,0,0
2690.N,D,20120919,128.5,128.5,128.5,128.5,0,0
2690.N,D,20120920,128.44,128.44,128.44,128.44,0,0
2690.N,D,20120921,128.29,128.29,128.29,128.29,0,0
2690.N,D,20120924,128.12,128.12,128.12,128.12,0,0
2690.N,D,20120925,127.29,127.29,127.29,127.29,0,0
2690.N,D,20120926,127,127,127,127,0,0
2690.N,D,20120927,127.66,127.66,127.66,127.66,0,0
2690.N,D,20120928,127.34,127.34,127.34,127.34,0,0
2690.N,D,20121001,127.5,127.5,127.5,127.5,0,0
2690.N,D,20121002,127.49,127.49,127.49,127.49,0,0
2690.N,D,20121003,126.78,126.78,126.78,126.78,0,0
2690.N,D,20121004,127.67,127.67,127.67,127.67,0,0
2690.N,D,20121005,127.77,127.77,127.77,127.77,0,0
2690.N,D,20121008,127.57,127.57,127.57,127.57,0,0
2690.N,D,20121009,126.65,126.65,126.65,126.65,0,0
2690.N,D,20121010,126.03,126.03,126.03,126.03,0,0
2690.N,D,20121011,126.29,126.29,126.29,126.29,0,0
2690.N,D,20121012,125.88,125.88,125.88,125.88,0,0
2690.N,D,20121015,126.44,126.44,126.44,126.44,0,0
2690.N,D,20121016,127.67,127.67,127.67,127.67,0,0
2690.N,D,20121017,128.54,128.54,128.54,128.54,0,0
2690.N,D,20121018,128.97,128.97,128.97,128.97,0,0
2690.N,D,20121019,126.98,126.98,126.98,126.98,0,0
2690.N,D,20121022,127.15,127.15,127.15,127.15,0,0
2690.N,D,20121023,125.88,125.88,125.88,125.88,0,0
2690.N,D,20121024,124.98,124.98,124.98,124.98,0,0
2690.N,D,20121025,125.74,125.74,125.74,125.74,0,0
2690.N,D,20121026,125.24,125.24,125.24,125.24,0,0
2690.N,D,20121029,125.22,125.22,125.22,125.22,0,0
2690.N,D,20121030,125.22,125.22,125.22,125.22,0,0
2690.N,D,20121031,125.58,125.58,125.58,125.58,0,0
2690.N,D,20121102,125.66,125.66,125.66,125.66,0,0
2690.N,D,20121105,125.89,125.89,125.89,125.89,0,0
2690.N,D,20121106,126.84,126.84,126.84,126.84,0,0
2690.N,D,20121107,124.66,124.66,124.66,124.66,0,0
2690.N,D,20121108,123.69,123.69,123.69,123.69,0,0
2690.N,D,20121109,123.61,123.61,123.61,123.61,0,0
2690.N,D,20121112,123.54,123.54,123.54,123.54,0,0
2690.N,D,20121113,123.05,123.05,123.05,123.05,0,0
2690.N,D,20121114,122.12,122.12,122.12,122.12,0,0
2690.N,D,20121115,122.03,122.03,122.03,122.03,0,0
2690.N,D,20121116,122.36,122.36,122.36,122.36,0,0
2690.N,D,20121119,124.1,124.1,124.1,124.1,0,0
2690.N,D,20121120,123.07,123.07,123.07,123.07,0,0
2690.N,D,20121121,123.56,123.56,123.56,123.56,0,0
2690.N,D,20121122,123.55,123.55,123.55,123.55,0,0
2690.N,D,20121123,125.38,125.38,125.38,125.38,0,0
2690.N,D,20121126,124.79,124.79,124.79,124.79,0,0
2690.N,D,20121127,124.76,124.76,124.76,124.76,0,0
2690.N,D,20121128,125.67,125.67,125.67,125.67,0,0
2690.N,D,20121129,126.26,126.26,126.26,126.26,0,0
2690.N,D,20121130,126.54,126.54,126.54,126.54,0,0
2690.N,D,20121203,125.84,125.84,125.84,125.84,0,0
2690.N,D,20121204,126.23,126.23,126.23,126.23,0,0
2690.N,D,20121205,126.9,126.9,126.9,126.9,0,0
2690.N,D,20121206,127.47,127.47,127.47,127.47,0,0
2690.N,D,20121207,127.83,127.83,127.83,127.83,0,0
2690.N,D,20121210,128.36,128.36,128.36,128.36,0,0
2690.N,D,20121211,129,129,129,129,0,0
2690.N,D,20121212,129.39,129.39,129.39,129.39,0,0
2690.N,D,20121213,129.07,129.07,129.07,129.07,0,0
2690.N,D,20121214,129,129,129,129,0,0
2690.N,D,20121217,129.57,129.57,129.57,129.57,0,0
2690.N,D,20121218,130.6,130.6,130.6,130.6,0,0
2690.N,D,20121219,129.93,129.93,129.93,129.93,0,0
2690.N,D,20121220,130.98,130.98,130.98,130.98,0,0
2690.N,D,20121221,129.85,129.85,129.85,129.85,0,0
2690.N,D,20121227,128.81,128.81,128.81,128.81,0,0
2690.N,D,20121228,127.83,127.83,127.83,127.83,0,0
2690.N,D,20130102,131.66,131.66,131.66,131.66,0,0
2690.N,D,20130103,131.56,131.56,131.56,131.56,0,0
2690.N,D,20130104,132.1,132.1,132.1,132.1,0,0
2690.N,D,20130107,131.65,131.65,131.65,131.65,0,0
2690.N,D,20130108,131.31,131.31,131.31,131.31,0,0
2690.N,D,20130109,131.62,131.62,131.62,131.62,0,0
2690.N,D,20130110,132.48,132.48,132.48,132.48,0,0
2690.N,D,20130111,132.27,132.27,132.27,132.27,0,0
2690.N,D,20130114,132.66,132.66,132.66,132.66,0,0
2690.N,D,20130115,132.76,132.76,132.76,132.76,0,0
2690.N,D,20130116,132.72,132.72,132.72,132.72,0,0
2690.N,D,20130117,133.39,133.39,133.39,133.39,0,0
2690.N,D,20130118,133.65,133.65,133.65,133.65,0,0
2690.N,D,20130121,133.63,133.63,133.63,133.63,0,0
2690.N,D,20130122,134.4,134.4,134.4,134.4,0,0
2690.N,D,20130123,134.05,134.05,134.05,134.05,0,0
2690.N,D,20130124,134.09,134.09,134.09,134.09,0,0
2690.N,D,20130125,134.43,134.43,134.43,134.43,0,0
2690.N,D,20130128,134.48,134.48,134.48,134.48,0,0
2690.N,D,20130129,135.22,135.22,135.22,135.22,0,0
2690.N,D,20130130,134.81,134.81,134.81,134.81,0,0
2690.N,D,20130131,134.83,134.83,134.83,134.83,0,0
2690.N,D,20130201,135.5,135.5,135.5,135.5,0,0
2690.N,D,20130204,134.64,134.64,134.64,134.64,0,0
2690.N,D,20130205,135.53,135.53,135.53,135.53,0,0
2690.N,D,20130206,136.07,136.07,136.07,136.07,0,0
2690.N,D,20130207,136.34,136.34,136.34,136.34,0,0
2690.N,D,20130208,136.58,136.58,136.58,136.58,0,0
2690.N,D,20130211,136.56,136.56,136.56,136.56,0,0
2690.N,D,20130212,137.09,137.09,137.09,137.09,0,0
2690.N,D,20130213,136.9,136.9,136.9,136.9,0,0
2690.N,D,20130214,138.4,138.4,138.4,138.4,0,0
2690.N,D,20130215,138.16,138.16,138.16,138.16,0,0
2690.N,D,20130218,138.14,138.14,138.14,138.14,0,0
2690.N,D,20130219,138.84,138.84,138.84,138.84,0,0
2690.N,D,20130220,137.73,137.73,137.73,137.73,0,0
2690.N,D,20130221,137.68,137.68,137.68,137.68,0,0
2690.N,D,20130222,138.98,138.98,138.98,138.98,0,0
2690.N,D,20130225,137.67,137.67,137.67,137.67,0,0
2690.N,D,20130226,138.43,138.43,138.43,138.43,0,0
2690.N,D,20130227,139.26,139.26,139.26,139.26,0,0
2690.N,D,20130228,139.54,139.54,139.54,139.54,0,0
2690.N,D,20130301,139.56,139.56,139.56,139.56,0,0
2690.N,D,20130304,139.51,139.51,139.51,139.51,0,0
2690.N,D,20130305,140.24,140.24,140.24,140.24,0,0
2690.N,D,20130306,140.34,140.34,140.34,140.34,0,0
2690.N,D,20130307,140.28,140.28,140.28,140.28,0,0
2690.N,D,20130308,140.72,140.72,140.72,140.72,0,0
2690.N,D,20130311,140.76,140.76,140.76,140.76,0,0
2690.N,D,20130312,141.06,141.06,141.06,141.06,0,0
2690.N,D,20130313,141.07,141.07,141.07,141.07,0,0
2690.N,D,20130314,141.68,141.68,141.68,141.68,0,0
2690.N,D,20130315,141.9,141.9,141.9,141.9,0,0
2690.N,D,20130318,141.74,141.74,141.74,141.74,0,0
2690.N,D,20130319,141.87,141.87,141.87,141.87,0,0
2690.N,D,20130320,142.7,142.7,142.7,142.7,0,0
2690.N,D,20130321,142.31,142.31,142.31,142.31,0,0
2690.N,D,20130322,143.24,143.24,143.24,143.24,0,0
2690.N,D,20130325,143.08,143.08,143.08,143.08,0,0
2690.N,D,20130326,144.09,144.09,144.09,144.09,0,0
2690.N,D,20130327,144.33,144.33,144.33,144.33,0,0
2690.N,D,20130328,145.15,145.15,145.15,145.15,0,0
2690.N,D,20130402,144.8,144.8,144.8,144.8,0,0
2690.N,D,20130403,143.8,143.8,143.8,143.8,0,0
2690.N,D,20130404,144.32,144.32,144.32,144.32,0,0
2690.N,D,20130405,143.85,143.85,143.85,143.85,0,0
2690.N,D,20130408,144.18,144.18,144.18,144.18,0,0
2690.N,D,20130409,144.65,144.65,144.65,144.65,0,0
2690.N,D,20130410,145.8,145.8,145.8,145.8,0,0
2690.N,D,20130411,145.87,145.87,145.87,145.87,0,0
2690.N,D,20130412,145.31,145.31,145.31,145.31,0,0
2690.N,D,20130415,143.16,143.16,143.16,143.16,0,0
2690.N,D,20130417,142.93,142.93,142.93,142.93,0,0
2690.N,D,20130418,142.9,142.9,142.9,142.9,0,0
2690.N,D,20130419,143.56,143.56,143.56,143.56,0,0
2690.N,D,20130422,143.85,143.85,143.85,143.85,0,0
2690.N,D,20130423,144.6,144.6,144.6,144.6,0,0
2690.N,D,20130424,145.02,145.02,145.02,145.02,0,0
2690.N,D,20130425,145.72,145.72,145.72,145.72,0,0
2690.N,D,20130426,145.64,145.64,145.64,145.64,0,0
2690.N,D,20130429,146.58,146.58,146.58,146.58,0,0
2690.N,D,20130430,147.22,147.22,147.22,147.22,0,0
2690.N,D,20130502,147.53,147.53,147.53,147.53,0,0
2690.N,D,20130506,148.18,148.18,148.18,148.18,0,0
2690.N,D,20130507,148.72,148.72,148.72,148.72,0,0
2690.N,D,20130508,149.16,149.16,149.16,149.16,0,0
2690.N,D,20130509,148.7,148.7,148.7,148.7,0,0
2690.N,D,20130510,149.02,149.02,149.02,149.02,0,0
2690.N,D,20130513,148.75,148.75,148.75,148.75,0,0
2690.N,D,20130514,149.47,149.47,149.47,149.47,0,0
2690.N,D,20130515,149.83,149.83,149.83,149.83,0,0
2690.N,D,20130516,149.55,149.55,149.55,149.55,0,0
2690.N,D,20130517,150.06,150.06,150.06,150.06,0,0
2690.N,D,20130520,149.98,149.98,149.98,149.98,0,0
2690.N,D,20130521,150.26,150.26,150.26,150.26,0,0
2690.N,D,20130522,149.44,149.44,149.44,149.44,0,0
2690.N,D,20130523,149.76,149.76,149.76,149.76,0,0
2690.N,D,20130524,149.76,149.76,149.76,149.76,0,0
2690.N,D,20130527,149.73,149.73,149.73,149.73,0,0
2690.N,D,20130528,150.1,150.1,150.1,150.1,0,0
2690.N,D,20130529,149.31,149.31,149.31,149.31,0,0
2690.N,D,20130531,147.79,147.79,147.79,147.79,0,0
2690.N,D,20130603,148.9,148.9,148.9,148.9,0,0
2690.N,D,20130604,148.58,148.58,148.58,148.58,0,0
2690.N,D,20130605,147.21,147.21,147.21,147.21,0,0
2690.N,D,20130606,147.96,147.96,147.96,147.96,0,0
2690.N,D,20130607,148.83,148.83,148.83,148.83,0,0
2690.N,D,20130610,149.14,149.14,149.14,149.14,0,0
2690.N,D,20130611,148.11,148.11,148.11,148.11,0,0
2690.N,D,20130612,147.41,147.41,147.41,147.41,0,0
2690.N,D,20130613,149.14,149.14,149.14,149.14,0,0
2690.N,D,20130614,148.57,148.57,148.57,148.57,0,0
2690.N,D,20130617,149.53,149.53,149.53,149.53,0,0
2690.N,D,20130618,150.01,150.01,150.01,150.01,0,0
2690.N,D,20130619,148.37,148.37,148.37,148.37,0,0
2690.N,D,20130620,144.72,144.72,144.72,144.72,0,0
2690.N,D,20130621,145.14,145.14,145.14,145.14,0,0
2690.N,D,20130624,143.81,143.81,143.81,143.81,0,0
2690.N,D,20130625,144.84,144.84,144.84,144.84,0,0
2690.N,D,20130626,145.78,145.78,145.78,145.78,0,0
2690.N,D,20130627,146.77,146.77,146.77,146.77,0,0
2690.N,D,20130628,147.71,147.71,147.71,147.71,0,0
2690.N,D,20130701,148.11,148.11,148.11,148.11,0,0
2690.N,D,20130702,147.75,147.75,147.75,147.75,0,0
2690.N,D,20130703,147.45,147.45,147.45,147.45,0,0
